InspectionID,HiveID,Date,Brood,Bees,Queen,Food,Stressors,Space,Percent_Met,Healthy,Hive_Tag,ApiaryID,Apiary,Station_City,StationID,Temperature,Humidity,Dew_Point,Wind_Speed,Wind_Gust,Pressure,Precip,Healthy_Binary
381,26,03/29/2017,0.0,0.0,0.0,1.0,0.0,1.0,33,No,swarm,1,BBCC,Durham,2.0,64.125,63.333333333333336,51.0,4.791666666666667,0.75,29.578333333333333,0.0,0
592,40,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton,1.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,1
594,40,09/08/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H520,3,BBTS,Clayton,1.0,81.45833333333333,61.833333333333336,65.91666666666667,6.791666666666667,1.5833333333333333,29.555000000000003,0.0,0
600,40,10/24/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H520,3,BBTS,Clayton,1.0,61.916666666666664,59.833333333333336,46.375,6.041666666666667,0.9166666666666666,29.655416666666667,0.0,0
618,41,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton,1.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,1
620,41,09/08/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H628,3,BBTS,Clayton,1.0,81.45833333333333,61.833333333333336,65.91666666666667,6.791666666666667,1.5833333333333333,29.555000000000003,0.0,0
626,41,10/24/2016,1.0,1.0,0.0,1.0,0.0,1.0,67,No,H628,3,BBTS,Clayton,1.0,61.916666666666664,59.833333333333336,46.375,6.041666666666667,0.9166666666666666,29.655416666666667,0.0,0
712,50,08/30/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham,2.0,70.91666666666667,79.875,63.75,1.7083333333333333,0.0,29.582083333333333,0.0,1
713,50,09/07/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,216,4,Beesboro,Durham,2.0,63.916666666666664,72.04166666666667,52.666666666666664,2.875,0.0,29.590416666666666,0.0,0
955,70,04/21/2016,0.0,1.0,1.0,1.0,0.0,1.0,67,No,H01,4,Beesboro,Durham,2.0,66.5,60.791666666666664,52.125,9.083333333333334,3.1666666666666665,29.679166666666664,0.0,0
956,70,04/28/2016,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H01,4,Beesboro,Durham,2.0,70.625,81.75,64.41666666666667,5.5,2.5833333333333335,29.417916666666667,0.025000000000000005,0
957,70,05/02/2016,1.0,1.0,0.0,1.0,1.0,1.0,83,No,H01,4,Beesboro,Durham,2.0,72.0,80.91666666666667,65.5,8.958333333333334,2.9166666666666665,29.495416666666667,0.004166666666666667,0
958,70,05/09/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham,2.0,70.16666666666667,73.58333333333333,60.75,1.4583333333333333,0.0,29.59375,0.004166666666666667,1
959,70,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham,2.0,67.08333333333333,65.70833333333333,53.166666666666664,4.333333333333333,1.4166666666666667,29.620416666666667,0.0,1
962,70,08/11/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H01,4,Beesboro,Durham,2.0,82.25,72.95833333333333,72.29166666666667,4.166666666666667,0.0,29.683333333333334,0.0,0
963,70,08/15/2016,1.0,0.0,1.0,1.0,0.0,1.0,67,No,H01,4,Beesboro,Durham,2.0,84.36363636363636,70.72727272727273,73.27272727272727,6.2272727272727275,0.0,29.707272727272724,0.0,0
964,70,08/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham,2.0,85.25,67.70833333333333,72.625,7.458333333333333,0.0,29.72791666666667,0.0,1
965,70,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,1
966,70,08/30/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham,2.0,79.6086956521739,64.78260869565217,65.6086956521739,4.478260869565218,0.782608695652174,29.600869565217394,0.0,1
967,70,10/12/2016,1.0,1.0,1.0,0.0,1.0,1.0,83,No,H01,4,Beesboro,Durham,2.0,58.375,82.625,52.375,1.4166666666666667,0.0,29.8,0.0,0
968,70,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham,2.0,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,1
969,70,02/23/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham,2.0,62.541666666666664,68.41666666666667,50.833333333333336,3.2916666666666665,0.7083333333333334,29.4525,0.0,1
970,70,03/21/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham,2.0,65.30434782608695,45.130434782608695,42.869565217391305,6.0,0.0,29.46608695652174,0.0,1
971,70,04/17/2017,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H01,4,Beesboro,Durham,2.0,70.54166666666667,64.58333333333333,56.75,10.291666666666666,4.791666666666667,29.61,0.0,0
972,71,04/21/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham,2.0,66.5,60.791666666666664,52.125,9.083333333333334,3.1666666666666665,29.679166666666664,0.0,1
973,71,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham,2.0,70.625,81.75,64.41666666666667,5.5,2.5833333333333335,29.417916666666667,0.025000000000000005,1
974,71,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham,2.0,67.08333333333333,65.70833333333333,53.166666666666664,4.333333333333333,1.4166666666666667,29.620416666666667,0.0,1
976,71,07/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham,2.0,82.625,78.875,75.0,2.125,0.0,29.49875,0.0,1
977,71,08/02/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham,2.0,78.95833333333333,84.91666666666667,73.75,4.208333333333333,0.0,29.561666666666667,0.012500000000000002,1
978,71,08/17/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H03,4,Beesboro,Durham,2.0,83.78260869565217,70.52173913043478,72.43478260869566,8.0,0.8695652173913043,29.670434782608694,0.0,0
979,71,08/30/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham,2.0,79.6086956521739,64.78260869565217,65.6086956521739,4.478260869565218,0.782608695652174,29.600869565217394,0.0,1
980,71,09/27/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H03,4,Beesboro,Durham,2.0,72.79166666666667,84.875,67.83333333333333,3.875,0.0,29.4825,0.0,0
981,71,10/12/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham,2.0,58.375,82.625,52.375,1.4166666666666667,0.0,29.8,0.0,1
982,71,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham,2.0,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,1
983,71,02/23/2017,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H03,4,Beesboro,Durham,2.0,62.541666666666664,68.41666666666667,50.833333333333336,3.2916666666666665,0.7083333333333334,29.4525,0.0,0
984,71,03/20/2017,0.0,1.0,0.0,1.0,1.0,1.0,67,No,H03,4,Beesboro,Durham,2.0,48.708333333333336,57.833333333333336,31.75,3.5,0.0,29.6975,0.0,0
985,72,03/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham,2.0,55.166666666666664,47.458333333333336,34.375,3.5833333333333335,2.2916666666666665,29.653333333333332,0.0,1
986,72,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham,2.0,70.625,81.75,64.41666666666667,5.5,2.5833333333333335,29.417916666666667,0.025000000000000005,1
987,72,05/09/2016,0.0,1.0,0.0,1.0,1.0,1.0,67,No,H04,4,Beesboro,Durham,2.0,70.16666666666667,73.58333333333333,60.75,1.4583333333333333,0.0,29.59375,0.004166666666666667,0
988,72,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham,2.0,67.08333333333333,65.70833333333333,53.166666666666664,4.333333333333333,1.4166666666666667,29.620416666666667,0.0,1
990,72,08/17/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham,2.0,83.78260869565217,70.52173913043478,72.43478260869566,8.0,0.8695652173913043,29.670434782608694,0.0,1
991,72,08/30/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham,2.0,79.6086956521739,64.78260869565217,65.6086956521739,4.478260869565218,0.782608695652174,29.600869565217394,0.0,1
992,72,10/12/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham,2.0,58.375,82.625,52.375,1.4166666666666667,0.0,29.8,0.0,1
993,72,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham,2.0,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,1
994,72,02/23/2017,0.0,1.0,1.0,1.0,1.0,1.0,83,No,H04,4,Beesboro,Durham,2.0,62.541666666666664,68.41666666666667,50.833333333333336,3.2916666666666665,0.7083333333333334,29.4525,0.0,0
995,72,03/21/2017,1.0,1.0,1.0,1.0,1.0,0.0,83,No,H04,4,Beesboro,Durham,2.0,65.30434782608695,45.130434782608695,42.869565217391305,6.0,0.0,29.46608695652174,0.0,0
996,72,04/17/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham,2.0,70.54166666666667,64.58333333333333,56.75,10.291666666666666,4.791666666666667,29.61,0.0,1
997,73,03/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham,2.0,55.166666666666664,47.458333333333336,34.375,3.5833333333333335,2.2916666666666665,29.653333333333332,0.0,1
998,73,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham,2.0,70.625,81.75,64.41666666666667,5.5,2.5833333333333335,29.417916666666667,0.025000000000000005,1
999,73,05/09/2016,0.0,1.0,1.0,1.0,1.0,1.0,83,No,H06,4,Beesboro,Durham,2.0,70.16666666666667,73.58333333333333,60.75,1.4583333333333333,0.0,29.59375,0.004166666666666667,0
1000,73,05/24/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H06,4,Beesboro,Durham,2.0,67.08333333333333,65.70833333333333,53.166666666666664,4.333333333333333,1.4166666666666667,29.620416666666667,0.0,0
1006,73,08/02/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham,2.0,78.95833333333333,84.91666666666667,73.75,4.208333333333333,0.0,29.561666666666667,0.012500000000000002,1
1007,73,08/30/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham,2.0,79.6086956521739,64.78260869565217,65.6086956521739,4.478260869565218,0.782608695652174,29.600869565217394,0.0,1
1008,73,10/12/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham,2.0,58.375,82.625,52.375,1.4166666666666667,0.0,29.8,0.0,1
1009,73,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham,2.0,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,1
1011,73,04/17/2017,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H06,4,Beesboro,Durham,2.0,70.54166666666667,64.58333333333333,56.75,10.291666666666666,4.791666666666667,29.61,0.0,0
1012,74,03/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H08,4,Beesboro,Durham,2.0,55.166666666666664,47.458333333333336,34.375,3.5833333333333335,2.2916666666666665,29.653333333333332,0.0,1
1013,74,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H08,4,Beesboro,Durham,2.0,70.625,81.75,64.41666666666667,5.5,2.5833333333333335,29.417916666666667,0.025000000000000005,1
1014,74,05/09/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H08,4,Beesboro,Durham,2.0,70.16666666666667,73.58333333333333,60.75,1.4583333333333333,0.0,29.59375,0.004166666666666667,0
1015,74,05/24/2016,0.0,1.0,1.0,1.0,1.0,1.0,83,No,H08,4,Beesboro,Durham,2.0,67.08333333333333,65.70833333333333,53.166666666666664,4.333333333333333,1.4166666666666667,29.620416666666667,0.0,0
1019,74,07/27/2016,0.0,1.0,0.0,0.0,0.0,1.0,33,No,H08,4,Beesboro,Durham,2.0,82.625,78.875,75.0,2.125,0.0,29.49875,0.0,0
1020,74,08/02/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H08,4,Beesboro,Durham,2.0,78.95833333333333,84.91666666666667,73.75,4.208333333333333,0.0,29.561666666666667,0.012500000000000002,1
1021,74,08/11/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H08,4,Beesboro,Durham,2.0,82.25,72.95833333333333,72.29166666666667,4.166666666666667,0.0,29.683333333333334,0.0,0
1025,75,03/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham,2.0,55.166666666666664,47.458333333333336,34.375,3.5833333333333335,2.2916666666666665,29.653333333333332,0.0,1
1028,75,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham,2.0,67.08333333333333,65.70833333333333,53.166666666666664,4.333333333333333,1.4166666666666667,29.620416666666667,0.0,1
1031,75,08/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham,2.0,85.25,67.70833333333333,72.625,7.458333333333333,0.0,29.72791666666667,0.0,1
1032,75,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,1
1034,75,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham,2.0,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,1
1036,75,03/20/2017,1.0,1.0,0.0,1.0,1.0,1.0,83,No,H11,4,Beesboro,Durham,2.0,48.708333333333336,57.833333333333336,31.75,3.5,0.0,29.6975,0.0,0
1038,75,04/17/2017,1.0,1.0,0.0,1.0,1.0,1.0,83,No,H11,4,Beesboro,Durham,2.0,70.54166666666667,64.58333333333333,56.75,10.291666666666666,4.791666666666667,29.61,0.0,0
1039,76,03/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H12,4,Beesboro,Durham,2.0,55.166666666666664,47.458333333333336,34.375,3.5833333333333335,2.2916666666666665,29.653333333333332,0.0,1
1042,76,08/16/2016,0.0,0.0,0.0,1.0,0.0,0.0,17,No,H12,4,Beesboro,Durham,2.0,85.25,67.70833333333333,72.625,7.458333333333333,0.0,29.72791666666667,0.0,0
1043,76,08/24/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H12,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,0
1044,76,04/04/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H12,4,Beesboro,Durham,2.0,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,1
1045,76,04/17/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H12,4,Beesboro,Durham,2.0,70.54166666666667,64.58333333333333,56.75,10.291666666666666,4.791666666666667,29.61,0.0,1
1049,77,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham,2.0,67.08333333333333,65.70833333333333,53.166666666666664,4.333333333333333,1.4166666666666667,29.620416666666667,0.0,1
1053,77,08/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham,2.0,85.25,67.70833333333333,72.625,7.458333333333333,0.0,29.72791666666667,0.0,1
1054,77,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,1
1056,77,10/26/2016,0.0,0.0,1.0,0.0,1.0,1.0,50,No,H13,4,Beesboro,Durham,2.0,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,0
1057,77,10/26/2016,1.0,0.0,1.0,0.0,1.0,1.0,67,No,H13,4,Beesboro,Durham,2.0,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,0
1059,77,03/21/2017,0.0,0.0,1.0,1.0,1.0,1.0,67,No,H13,4,Beesboro,Durham,2.0,65.30434782608695,45.130434782608695,42.869565217391305,6.0,0.0,29.46608695652174,0.0,0
1061,77,04/17/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham,2.0,70.54166666666667,64.58333333333333,56.75,10.291666666666666,4.791666666666667,29.61,0.0,1
1065,78,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H14,4,Beesboro,Durham,2.0,67.08333333333333,65.70833333333333,53.166666666666664,4.333333333333333,1.4166666666666667,29.620416666666667,0.0,1
1069,78,08/16/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H14,4,Beesboro,Durham,2.0,85.25,67.70833333333333,72.625,7.458333333333333,0.0,29.72791666666667,0.0,0
1072,79,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H15,4,Beesboro,Durham,2.0,70.625,81.75,64.41666666666667,5.5,2.5833333333333335,29.417916666666667,0.025000000000000005,1
1080,80,04/21/2016,0.0,1.0,1.0,1.0,1.0,1.0,83,No,H17,4,Beesboro,Durham,2.0,66.5,60.791666666666664,52.125,9.083333333333334,3.1666666666666665,29.679166666666664,0.0,0
1081,80,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham,2.0,70.625,81.75,64.41666666666667,5.5,2.5833333333333335,29.417916666666667,0.025000000000000005,1
1087,80,07/27/2016,0.0,1.0,0.0,1.0,0.0,0.0,33,No,H17,4,Beesboro,Durham,2.0,82.625,78.875,75.0,2.125,0.0,29.49875,0.0,0
1088,80,08/02/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H17,4,Beesboro,Durham,2.0,78.95833333333333,84.91666666666667,73.75,4.208333333333333,0.0,29.561666666666667,0.012500000000000002,0
1089,80,08/16/2016,1.0,1.0,1.0,0.0,1.0,1.0,83,No,H17,4,Beesboro,Durham,2.0,85.25,67.70833333333333,72.625,7.458333333333333,0.0,29.72791666666667,0.0,0
1090,80,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,1
1091,80,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham,2.0,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,1
1092,80,02/23/2017,1.0,1.0,0.0,1.0,0.0,1.0,67,No,H17,4,Beesboro,Durham,2.0,62.541666666666664,68.41666666666667,50.833333333333336,3.2916666666666665,0.7083333333333334,29.4525,0.0,0
1095,81,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H18,4,Beesboro,Durham,2.0,70.625,81.75,64.41666666666667,5.5,2.5833333333333335,29.417916666666667,0.025000000000000005,1
1098,81,08/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H18,4,Beesboro,Durham,2.0,85.25,67.70833333333333,72.625,7.458333333333333,0.0,29.72791666666667,0.0,1
1099,81,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H18,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,1
1102,82,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H19,4,Beesboro,Durham,2.0,70.625,81.75,64.41666666666667,5.5,2.5833333333333335,29.417916666666667,0.025000000000000005,1
1105,82,08/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H19,4,Beesboro,Durham,2.0,85.25,67.70833333333333,72.625,7.458333333333333,0.0,29.72791666666667,0.0,1
1106,82,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H19,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,1
1108,82,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H19,4,Beesboro,Durham,2.0,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,1
1109,82,02/23/2017,0.0,1.0,1.0,1.0,1.0,1.0,83,No,H19,4,Beesboro,Durham,2.0,62.541666666666664,68.41666666666667,50.833333333333336,3.2916666666666665,0.7083333333333334,29.4525,0.0,0
1111,83,04/21/2016,0.0,1.0,0.0,0.0,0.0,1.0,33,No,H21,4,Beesboro,Durham,2.0,66.5,60.791666666666664,52.125,9.083333333333334,3.1666666666666665,29.679166666666664,0.0,0
1113,83,05/09/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H21,4,Beesboro,Durham,2.0,70.16666666666667,73.58333333333333,60.75,1.4583333333333333,0.0,29.59375,0.004166666666666667,0
1116,83,08/24/2016,1.0,1.0,1.0,1.0,0.0,0.0,67,No,H21,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,0
1119,83,10/26/2016,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H21,4,Beesboro,Durham,2.0,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,0
1125,84,07/27/2016,1.0,1.0,1.0,0.0,0.0,1.0,67,No,H22,4,Beesboro,Durham,2.0,82.625,78.875,75.0,2.125,0.0,29.49875,0.0,0
1126,84,08/02/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H22,4,Beesboro,Durham,2.0,78.95833333333333,84.91666666666667,73.75,4.208333333333333,0.0,29.561666666666667,0.012500000000000002,0
1127,84,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,1
1131,84,02/23/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham,2.0,62.541666666666664,68.41666666666667,50.833333333333336,3.2916666666666665,0.7083333333333334,29.4525,0.0,1
1132,84,04/04/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham,2.0,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,1
1139,85,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H23,4,Beesboro,Durham,2.0,67.08333333333333,65.70833333333333,53.166666666666664,4.333333333333333,1.4166666666666667,29.620416666666667,0.0,1
1142,85,08/24/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H23,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,0
1145,85,04/04/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H23,4,Beesboro,Durham,2.0,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,1
1152,86,08/02/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham,2.0,78.95833333333333,84.91666666666667,73.75,4.208333333333333,0.0,29.561666666666667,0.012500000000000002,1
1153,86,08/22/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham,2.0,77.08333333333333,59.625,60.625,3.125,0.0,29.634583333333335,0.0,1
1157,86,02/23/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham,2.0,62.541666666666664,68.41666666666667,50.833333333333336,3.2916666666666665,0.7083333333333334,29.4525,0.0,1
1158,86,04/04/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham,2.0,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,1
1159,86,04/10/2017,1.0,1.0,0.0,1.0,1.0,1.0,83,No,H24,4,Beesboro,Durham,2.0,64.83333333333333,51.166666666666664,44.916666666666664,9.625,3.2916666666666665,29.798333333333332,0.0,0
1166,87,08/17/2016,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H25,4,Beesboro,Durham,2.0,83.78260869565217,70.52173913043478,72.43478260869566,8.0,0.8695652173913043,29.670434782608694,0.0,0
1167,87,08/24/2016,0.0,1.0,0.0,0.0,1.0,1.0,50,No,H25,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,0
1171,87,04/04/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H25,4,Beesboro,Durham,2.0,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,1
1178,88,07/27/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H26,4,Beesboro,Durham,2.0,82.625,78.875,75.0,2.125,0.0,29.49875,0.0,0
1179,88,08/02/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H26,4,Beesboro,Durham,2.0,78.95833333333333,84.91666666666667,73.75,4.208333333333333,0.0,29.561666666666667,0.012500000000000002,0
1180,88,08/24/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H26,4,Beesboro,Durham,2.0,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,0
1184,89,04/21/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H27,4,Beesboro,Durham,2.0,66.5,60.791666666666664,52.125,9.083333333333334,3.1666666666666665,29.679166666666664,0.0,1
1188,90,04/21/2016,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H28,4,Beesboro,Durham,2.0,66.5,60.791666666666664,52.125,9.083333333333334,3.1666666666666665,29.679166666666664,0.0,0
1193,91,04/21/2016,0.0,1.0,0.0,0.0,0.0,1.0,33,No,H29,4,Beesboro,Durham,2.0,66.5,60.791666666666664,52.125,9.083333333333334,3.1666666666666665,29.679166666666664,0.0,0
1204,92,05/25/2017,0.0,1.0,0.0,1.0,1.0,1.0,67,No,HT201,4,Beesboro,Durham,2.0,66.625,79.95833333333333,59.666666666666664,11.541666666666666,8.333333333333334,29.118750000000002,0.03333333333333333,0
1205,92,06/07/2017,0.0,1.0,0.0,1.0,0.0,1.0,50,No,HT201,4,Beesboro,Durham,2.0,68.75,65.54166666666667,56.541666666666664,10.166666666666666,0.9166666666666666,29.41541666666667,0.0,0
1207,92,07/06/2017,0.0,0.0,0.0,1.0,1.0,1.0,50,No,HT201,4,Beesboro,Durham,2.0,80.54166666666667,74.04166666666667,70.83333333333333,5.333333333333333,1.5833333333333333,29.581666666666667,0.0,0
