InspectionID,HiveID,Date,Brood,Bees,Queen,Food,Stressors,Space,Percent_Met,Healthy,Hive_Tag,ApiaryID,Apiary,Station_City
506,32,09/19/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,106,2,BBCC-RTP,Durham
507,32,09/26/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,106,2,BBCC-RTP,Durham
508,32,10/03/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,106,2,BBCC-RTP,Durham
509,32,10/09/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,106,2,BBCC-RTP,Durham
510,32,10/15/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,106,2,BBCC-RTP,Durham
511,32,10/23/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,106,2,BBCC-RTP,Durham
512,33,04/27/2018,0.0,0.0,1.0,1.0,1.0,0.0,50,No,107,2,BBCC-RTP,Durham
513,33,07/03/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,107,2,BBCC-RTP,Durham
514,33,07/10/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,107,2,BBCC-RTP,Durham
515,33,07/18/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,107,2,BBCC-RTP,Durham
516,33,07/26/2018,0.0,0.0,0.0,1.0,0.0,0.0,17,No,107,2,BBCC-RTP,Durham
517,33,08/01/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,107,2,BBCC-RTP,Durham
518,33,08/08/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,107,2,BBCC-RTP,Durham
519,33,08/14/2018,0.0,1.0,1.0,1.0,0.0,1.0,67,No,107,2,BBCC-RTP,Durham
520,33,08/23/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,107,2,BBCC-RTP,Durham
521,33,08/30/2018,1.0,1.0,1.0,1.0,0.0,0.0,67,No,107,2,BBCC-RTP,Durham
522,33,09/05/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,107,2,BBCC-RTP,Durham
523,33,09/19/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,107,2,BBCC-RTP,Durham
524,33,09/26/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,107,2,BBCC-RTP,Durham
525,33,10/03/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,107,2,BBCC-RTP,Durham
526,33,10/09/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,107,2,BBCC-RTP,Durham
527,33,10/15/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,107,2,BBCC-RTP,Durham
528,33,10/23/2018,0.0,1.0,1.0,1.0,1.0,1.0,83,No,107,2,BBCC-RTP,Durham
529,33,10/31/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,107,2,BBCC-RTP,Durham
530,34,04/27/2018,0.0,0.0,1.0,0.0,0.0,0.0,17,No,108,2,BBCC-RTP,Durham
531,34,06/15/2018,0.0,1.0,0.0,0.0,0.0,0.0,17,No,108,2,BBCC-RTP,Durham
532,34,06/21/2018,0.0,1.0,1.0,1.0,1.0,1.0,83,No,108,2,BBCC-RTP,Durham
533,34,06/27/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,108,2,BBCC-RTP,Durham
534,34,07/03/2018,0.0,1.0,1.0,1.0,0.0,1.0,67,No,108,2,BBCC-RTP,Durham
535,34,07/10/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,108,2,BBCC-RTP,Durham
536,35,04/12/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,109,2,BBCC-RTP,Durham
537,35,04/18/2018,0.0,1.0,1.0,1.0,1.0,1.0,83,No,109,2,BBCC-RTP,Durham
538,35,04/27/2018,0.0,1.0,1.0,1.0,0.0,1.0,67,No,109,2,BBCC-RTP,Durham
539,35,05/02/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,109,2,BBCC-RTP,Durham
540,35,05/09/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,109,2,BBCC-RTP,Durham
541,35,05/24/2018,1.0,1.0,1.0,1.0,0.0,0.0,67,No,109,2,BBCC-RTP,Durham
542,35,05/31/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,109,2,BBCC-RTP,Durham
543,35,06/07/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,109,2,BBCC-RTP,Durham
544,35,06/15/2018,0.0,1.0,0.0,1.0,0.0,0.0,33,No,109,2,BBCC-RTP,Durham
545,35,06/21/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,109,2,BBCC-RTP,Durham
546,35,06/27/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,109,2,BBCC-RTP,Durham
547,35,07/03/2018,0.0,1.0,1.0,1.0,0.0,1.0,67,No,109,2,BBCC-RTP,Durham
548,35,07/12/2018,1.0,1.0,1.0,1.0,0.0,0.0,67,No,109,2,BBCC-RTP,Durham
549,35,07/18/2018,1.0,1.0,1.0,1.0,0.0,0.0,67,No,109,2,BBCC-RTP,Durham
550,35,07/26/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,109,2,BBCC-RTP,Durham
551,35,08/01/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,109,2,BBCC-RTP,Durham
552,35,08/08/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,109,2,BBCC-RTP,Durham
553,35,08/15/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,109,2,BBCC-RTP,Durham
554,36,04/10/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,110,2,BBCC-RTP,Durham
555,36,04/18/2018,0.0,1.0,0.0,1.0,1.0,0.0,50,No,110,2,BBCC-RTP,Durham
556,36,04/27/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,110,2,BBCC-RTP,Durham
557,36,05/02/2018,1.0,1.0,0.0,1.0,1.0,0.0,67,No,110,2,BBCC-RTP,Durham
558,36,05/09/2018,1.0,1.0,0.0,1.0,1.0,0.0,67,No,110,2,BBCC-RTP,Durham
559,36,05/22/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,110,2,BBCC-RTP,Durham
560,36,06/01/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,110,2,BBCC-RTP,Durham
561,36,06/07/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,110,2,BBCC-RTP,Durham
562,36,06/15/2018,1.0,1.0,0.0,1.0,0.0,0.0,50,No,110,2,BBCC-RTP,Durham
563,36,06/21/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,110,2,BBCC-RTP,Durham
564,36,06/27/2018,1.0,1.0,0.0,1.0,0.0,1.0,67,No,110,2,BBCC-RTP,Durham
565,36,07/03/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,110,2,BBCC-RTP,Durham
566,36,07/10/2018,1.0,1.0,0.0,1.0,0.0,0.0,50,No,110,2,BBCC-RTP,Durham
567,37,06/15/2018,1.0,1.0,1.0,1.0,0.0,0.0,67,No,111,2,BBCC-RTP,Durham
568,37,06/21/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,111,2,BBCC-RTP,Durham
569,37,06/27/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,111,2,BBCC-RTP,Durham
570,37,07/03/2018,1.0,1.0,0.0,1.0,0.0,1.0,67,No,111,2,BBCC-RTP,Durham
571,37,07/10/2018,1.0,1.0,0.0,1.0,0.0,1.0,67,No,111,2,BBCC-RTP,Durham
573,39,07/24/2018,1.0,0.0,1.0,1.0,0.0,1.0,67,No,Test,2,BBCC-RTP,Durham
574,40,04/19/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H520,3,BBTS,Clayton
575,40,04/22/2016,0.0,0.0,1.0,1.0,1.0,1.0,67,No,H520,3,BBTS,Clayton
576,40,04/26/2016,0.0,0.0,1.0,1.0,1.0,1.0,67,No,H520,3,BBTS,Clayton
577,40,04/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
578,40,05/03/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
579,40,05/10/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
580,40,05/13/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
581,40,05/18/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
582,40,05/25/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
583,40,06/01/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
584,40,06/08/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
585,40,06/15/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
586,40,06/23/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
587,40,06/30/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
588,40,07/12/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
589,40,07/21/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
590,40,07/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
591,40,08/09/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
592,40,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
593,40,08/31/2016,1.0,1.0,1.0,1.0,0.0,0.0,67,No,H520,3,BBTS,Clayton
594,40,09/08/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H520,3,BBTS,Clayton
595,40,09/13/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H520,3,BBTS,Clayton
596,40,09/19/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H520,3,BBTS,Clayton
597,40,10/03/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H520,3,BBTS,Clayton
598,40,10/10/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H520,3,BBTS,Clayton
599,40,10/17/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H520,3,BBTS,Clayton
600,40,10/24/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H520,3,BBTS,Clayton
601,41,04/19/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H628,3,BBTS,Clayton
602,41,04/22/2016,0.0,0.0,1.0,1.0,1.0,1.0,67,No,H628,3,BBTS,Clayton
603,41,04/26/2016,0.0,0.0,1.0,1.0,1.0,1.0,67,No,H628,3,BBTS,Clayton
604,41,04/29/2016,0.0,0.0,1.0,1.0,1.0,1.0,67,No,H628,3,BBTS,Clayton
605,41,05/03/2016,1.0,0.0,1.0,1.0,1.0,1.0,83,No,H628,3,BBTS,Clayton
606,41,05/10/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H628,3,BBTS,Clayton
607,41,05/13/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
608,41,05/18/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
609,41,05/25/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
610,41,06/01/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
611,41,06/08/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
612,41,06/15/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
613,41,06/23/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
614,41,06/30/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
615,41,07/12/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
616,41,07/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
617,41,08/09/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
618,41,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H628,3,BBTS,Clayton
619,41,08/31/2016,0.0,1.0,1.0,1.0,0.0,0.0,50,No,H628,3,BBTS,Clayton
620,41,09/08/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H628,3,BBTS,Clayton
621,41,09/13/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H628,3,BBTS,Clayton
622,41,09/19/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H628,3,BBTS,Clayton
623,41,10/03/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H628,3,BBTS,Clayton
624,41,10/10/2016,1.0,1.0,0.0,1.0,0.0,1.0,67,No,H628,3,BBTS,Clayton
625,41,10/17/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H628,3,BBTS,Clayton
626,41,10/24/2016,1.0,1.0,0.0,1.0,0.0,1.0,67,No,H628,3,BBTS,Clayton
627,42,04/19/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H869,3,BBTS,Clayton
628,42,04/22/2016,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H869,3,BBTS,Clayton
629,42,04/26/2016,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H869,3,BBTS,Clayton
630,42,05/03/2016,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H869,3,BBTS,Clayton
631,42,05/10/2016,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H869,3,BBTS,Clayton
633,44,07/12/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,110,4,Beesboro,Durham
634,44,08/02/2018,1.0,1.0,0.0,0.0,1.0,1.0,67,No,110,4,Beesboro,Durham
635,44,08/08/2018,0.0,1.0,0.0,1.0,1.0,0.0,50,No,110,4,Beesboro,Durham
636,44,08/23/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,110,4,Beesboro,Durham
637,44,09/05/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,110,4,Beesboro,Durham
638,44,09/18/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,110,4,Beesboro,Durham
639,44,09/27/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,110,4,Beesboro,Durham
640,44,10/08/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,110,4,Beesboro,Durham
641,44,10/30/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,110,4,Beesboro,Durham
642,44,11/07/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,110,4,Beesboro,Durham
644,44,12/03/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,110,4,Beesboro,Durham
645,45,07/12/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,111,4,Beesboro,Durham
646,45,07/31/2018,0.0,1.0,0.0,0.0,0.0,1.0,33,No,111,4,Beesboro,Durham
647,45,09/05/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,111,4,Beesboro,Durham
648,45,09/11/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,111,4,Beesboro,Durham
649,45,09/19/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,111,4,Beesboro,Durham
650,45,09/27/2018,0.0,1.0,1.0,1.0,0.0,1.0,67,No,111,4,Beesboro,Durham
651,45,10/08/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,111,4,Beesboro,Durham
652,45,10/30/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,111,4,Beesboro,Durham
653,45,11/07/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,111,4,Beesboro,Durham
655,45,12/03/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,111,4,Beesboro,Durham
656,46,03/16/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,203,4,Beesboro,Durham
657,46,03/29/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,203,4,Beesboro,Durham
658,46,04/02/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,203,4,Beesboro,Durham
659,46,04/05/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,203,4,Beesboro,Durham
660,46,04/10/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,203,4,Beesboro,Durham
661,46,04/13/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,203,4,Beesboro,Durham
662,46,04/18/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,203,4,Beesboro,Durham
663,46,04/26/2018,0.0,0.0,0.0,1.0,1.0,0.0,33,No,203,4,Beesboro,Durham
664,47,03/16/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,211,4,Beesboro,Durham
665,47,03/29/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,211,4,Beesboro,Durham
666,47,04/05/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,211,4,Beesboro,Durham
667,47,04/10/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,211,4,Beesboro,Durham
668,47,04/18/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,211,4,Beesboro,Durham
669,47,04/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,211,4,Beesboro,Durham
670,47,05/14/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,211,4,Beesboro,Durham
671,47,05/23/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,211,4,Beesboro,Durham
672,47,06/11/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,211,4,Beesboro,Durham
673,47,06/28/2018,1.0,1.0,0.0,0.0,1.0,1.0,67,No,211,4,Beesboro,Durham
674,47,08/02/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,211,4,Beesboro,Durham
675,47,08/08/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,211,4,Beesboro,Durham
676,47,08/23/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,211,4,Beesboro,Durham
677,47,09/18/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,211,4,Beesboro,Durham
678,47,09/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,211,4,Beesboro,Durham
679,47,10/08/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,211,4,Beesboro,Durham
680,47,10/30/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,211,4,Beesboro,Durham
681,47,11/06/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,211,4,Beesboro,Durham
682,47,11/06/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,211,4,Beesboro,Durham
683,48,03/16/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,214,4,Beesboro,Durham
684,48,04/02/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,214,4,Beesboro,Durham
685,48,04/12/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,214,4,Beesboro,Durham
686,48,04/13/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,214,4,Beesboro,Durham
687,48,04/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,214,4,Beesboro,Durham
688,48,05/14/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,214,4,Beesboro,Durham
689,48,06/13/2018,1.0,1.0,1.0,0.0,0.0,0.0,50,No,214,4,Beesboro,Durham
690,48,06/28/2018,0.0,1.0,1.0,0.0,1.0,1.0,67,No,214,4,Beesboro,Durham
691,48,08/02/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,214,4,Beesboro,Durham
692,48,08/08/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,214,4,Beesboro,Durham
693,48,08/23/2018,1.0,1.0,1.0,0.0,1.0,0.0,67,No,214,4,Beesboro,Durham
694,48,09/05/2018,0.0,0.0,0.0,0.0,0.0,1.0,17,No,214,4,Beesboro,Durham
695,49,03/16/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,215,4,Beesboro,Durham
696,49,03/29/2018,0.0,0.0,0.0,0.0,0.0,1.0,17,No,215,4,Beesboro,Durham
697,49,04/02/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,215,4,Beesboro,Durham
698,49,04/12/2018,0.0,0.0,1.0,1.0,1.0,1.0,67,No,215,4,Beesboro,Durham
699,49,04/18/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,215,4,Beesboro,Durham
700,49,04/23/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,215,4,Beesboro,Durham
701,49,04/25/2018,0.0,0.0,0.0,1.0,0.0,0.0,17,No,215,4,Beesboro,Durham
702,49,04/26/2018,0.0,0.0,0.0,1.0,0.0,1.0,33,No,215,4,Beesboro,Durham
703,49,05/03/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,215,4,Beesboro,Durham
704,49,05/15/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,215,4,Beesboro,Durham
705,49,05/23/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,215,4,Beesboro,Durham
706,49,06/13/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,215,4,Beesboro,Durham
707,49,06/28/2018,0.0,1.0,0.0,1.0,1.0,0.0,50,No,215,4,Beesboro,Durham
708,49,08/02/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,215,4,Beesboro,Durham
709,49,08/08/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,215,4,Beesboro,Durham
710,49,08/23/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,215,4,Beesboro,Durham
711,49,09/05/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,215,4,Beesboro,Durham
712,50,08/30/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
713,50,09/07/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,216,4,Beesboro,Durham
714,50,09/12/2017,1.0,1.0,1.0,0.0,0.0,1.0,67,No,216,4,Beesboro,Durham
715,50,09/21/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,216,4,Beesboro,Durham
716,50,10/02/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,216,4,Beesboro,Durham
717,50,04/25/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
718,50,05/14/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,216,4,Beesboro,Durham
719,50,05/23/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
720,50,05/31/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,216,4,Beesboro,Durham
721,50,06/04/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
722,50,06/13/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
723,50,06/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
724,50,07/31/2018,0.0,1.0,0.0,0.0,1.0,1.0,50,No,216,4,Beesboro,Durham
725,50,08/06/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
726,50,09/05/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
727,50,09/19/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
728,50,09/27/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
729,50,10/08/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
730,50,10/30/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,216,4,Beesboro,Durham
731,50,11/07/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,216,4,Beesboro,Durham
733,50,12/03/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,216,4,Beesboro,Durham
735,51,03/16/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,217,4,Beesboro,Durham
736,51,03/29/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,217,4,Beesboro,Durham
737,51,04/02/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,217,4,Beesboro,Durham
738,51,04/12/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,217,4,Beesboro,Durham
739,51,04/18/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,217,4,Beesboro,Durham
740,51,04/25/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,217,4,Beesboro,Durham
741,51,04/26/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,217,4,Beesboro,Durham
742,51,05/14/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,217,4,Beesboro,Durham
743,51,05/23/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,217,4,Beesboro,Durham
744,51,05/31/2018,0.0,1.0,0.0,1.0,1.0,0.0,50,No,217,4,Beesboro,Durham
745,51,06/04/2018,0.0,0.0,1.0,1.0,1.0,1.0,67,No,217,4,Beesboro,Durham
746,51,06/11/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,217,4,Beesboro,Durham
747,51,06/21/2018,1.0,1.0,1.0,1.0,0.0,0.0,67,No,217,4,Beesboro,Durham
748,51,06/28/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,217,4,Beesboro,Durham
749,51,07/12/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,217,4,Beesboro,Durham
750,51,08/02/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,217,4,Beesboro,Durham
751,51,08/08/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,217,4,Beesboro,Durham
752,52,03/16/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,219,4,Beesboro,Durham
753,52,03/28/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,219,4,Beesboro,Durham
754,52,03/29/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,219,4,Beesboro,Durham
755,52,04/02/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,219,4,Beesboro,Durham
756,52,04/12/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,219,4,Beesboro,Durham
757,52,04/18/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,219,4,Beesboro,Durham
758,52,04/26/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,219,4,Beesboro,Durham
759,52,05/03/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,219,4,Beesboro,Durham
760,52,05/15/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,219,4,Beesboro,Durham
761,52,05/23/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,219,4,Beesboro,Durham
762,52,06/13/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,219,4,Beesboro,Durham
763,53,04/02/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,222,4,Beesboro,Durham
764,53,04/12/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,222,4,Beesboro,Durham
765,53,04/25/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,222,4,Beesboro,Durham
